order_id,customer_id,order_date,items,order_total,payment_method,order_status
ORD100976,CUST00564,2026-02-01,PROD0127:3:12.52|PROD0297:2:171.88|PROD0261:4:78.93|PROD0084:4:98.15,1089.64,Visa,Out for Delivery
ORD100977,CUST00562,2026-03-04,PROD0249:5:9.97,49.85,Visa,Cancelled
ORD100978,CUST00415,2025-08-02,PROD0264:3:25.7,77.1,PayPal,Delivered
ORD100979,CUST00921,2026-02-04,PROD0032:2:22.58|PROD0085:5:87.79|PROD0164:3:106.62,803.97,PayPal,Returned
ORD100980,CUST00967,2025-10-02,PROD0005:5:41.87|PROD0234:2:120.92|PROD0115:4:182.29,1180.35,PayPal,Processing
ORD100981,CUST00662,2025-09-27,PROD0257:3:46.24,138.72,Mastercard,Delivered
ORD100982,CUST00059,2025-09-10,PROD0025:2:16.49,32.98,Amex,Processing
ORD100983,CUST00356,2026-07-10,PROD0111:1:31.83,31.83,Apple Pay,Delivered
ORD100984,CUST00647,2026-06-18,PROD0193:3:29.24,87.72,PayPal,Processing
ORD100985,CUST00826,2026-02-21,PROD0209:1:12.86|PROD0152:5:34.78,186.76,Apple Pay,Shipped
ORD100986,CUST01115,2025-10-15,PROD0145:2:16.58,33.16,PayPal,Returned
ORD100987,CUST01187,2025-09-06,PROD0125:4:19.13|PROD0007:1:167.26,243.78,Amex,Delivered
ORD100988,CUST00235,2025-09-10,PROD0169:1:47.11|PROD0020:1:33.7|PROD0050:4:15.03,140.93,Mastercard,Processing
ORD100989,CUST00670,2026-04-14,PROD0206:3:37.39,112.17,Apple Pay,Shipped
ORD100990,CUST00417,2025-11-19,PROD0260:5:135.73,678.65,Amex,Processing
ORD100991,CUST00161,2026-06-02,PROD0146:5:25.49,127.45,Store Credit,Delivered
ORD100992,CUST00047,2025-11-13,PROD0254:2:110.83,221.66,PayPal,Processing
ORD100993,CUST00749,2026-04-21,PROD0202:5:14.1,70.5,Store Credit,Delivered
ORD100994,CUST00290,2025-08-09,PROD0026:1:54.92,54.92,Apple Pay,Delivered
ORD100995,CUST00052,2026-04-09,PROD0206:2:37.39|PROD0104:2:24.87|PROD0030:3:27.16,206.0,Apple Pay,Cancelled
ORD100996,CUST00782,2026-06-01,PROD0103:1:35.6|PROD0007:1:167.26,202.86,Visa,Delivered
ORD100997,CUST01059,2025-07-31,PROD0159:2:20.43|PROD0273:5:84.74|PROD0023:2:18.55,501.66,Amex,Delivered
ORD100998,CUST00452,2026-06-19,PROD0218:1:151.18,151.18,PayPal,Delivered
ORD100999,CUST00909,2026-05-18,PROD0235:3:35.87,107.61,Visa,Processing
ORD101000,CUST00452,2025-09-05,PROD0046:2:33.24|PROD0019:2:32.14|PROD0179:1:22.52|PROD0281:5:37.35,340.03,Mastercard,Delivered
ORD101001,CUST00247,2026-01-03,PROD0217:5:240.36,1201.8,PayPal,Delivered
ORD101002,CUST00822,2025-09-18,PROD0246:4:61.05,244.2,Mastercard,Cancelled
ORD101003,CUST00943,2025-11-17,PROD0121:4:31.31,125.24,Apple Pay,Shipped
ORD101004,CUST00353,2026-05-29,PROD0218:4:151.18,604.72,Store Credit,Delivered
ORD101005,CUST00030,2026-01-12,PROD0282:5:114.39,571.95,Apple Pay,Out for Delivery
ORD101006,CUST00896,2025-10-07,PROD0245:4:74.39,297.56,PayPal,Delivered
ORD101007,CUST01090,2025-08-11,PROD0038:3:153.69,461.07,PayPal,Delivered
ORD101008,CUST00285,2026-05-28,PROD0181:5:4.29|PROD0203:5:248.58|PROD0180:4:13.81|PROD0048:1:19.97,1339.56,Amex,Shipped
ORD101009,CUST00409,2025-11-01,PROD0093:5:119.59,597.95,Store Credit,Returned
ORD101010,CUST00735,2025-10-10,PROD0010:1:98.26|PROD0064:2:87.33,272.92,Visa,Delivered
ORD101011,CUST00872,2026-02-20,PROD0177:2:58.87|PROD0077:2:34.86,187.46,Mastercard,Delivered
ORD101012,CUST00028,2026-04-11,PROD0011:3:22.2|PROD0070:2:207.26,481.12,Apple Pay,Cancelled
ORD101013,CUST00285,2025-12-09,PROD0294:3:28.58|PROD0232:2:130.11,345.96,Apple Pay,Delivered
ORD101014,CUST00568,2026-01-02,PROD0189:4:116.79,467.16,PayPal,Out for Delivery
ORD101015,CUST01118,2025-12-06,PROD0113:3:29.87|PROD0131:4:11.48|PROD0170:4:12.14|PROD0034:5:6.64,217.29,Apple Pay,Returned
ORD101016,CUST01151,2025-11-24,PROD0181:4:4.29|PROD0281:2:37.35,91.86,PayPal,Delayed
ORD101017,CUST01165,2026-03-22,PROD0269:4:144.62,578.48,Store Credit,Delivered
ORD101018,CUST01059,2026-03-07,PROD0173:1:42.3|PROD0275:3:91.6|PROD0017:3:145.85|PROD0183:1:73.54,828.19,Apple Pay,Delivered
ORD101019,CUST00017,2025-08-25,PROD0144:2:37.09,74.18,Store Credit,Cancelled
ORD101020,CUST01162,2025-08-22,PROD0229:4:30.85|PROD0117:2:34.38,192.16,Store Credit,Delayed
ORD101021,CUST00365,2026-01-17,PROD0180:3:13.81|PROD0057:1:37.8,79.23,Apple Pay,Out for Delivery
ORD101022,CUST00193,2026-01-05,PROD0117:1:34.38,34.38,PayPal,Delivered
ORD101023,CUST01180,2026-01-15,PROD0052:1:62.04,62.04,Apple Pay,Delivered
ORD101024,CUST00542,2025-10-14,PROD0195:3:16.36|PROD0094:1:136.82,185.9,Store Credit,Out for Delivery
ORD101025,CUST00650,2025-12-09,PROD0221:5:21.66|PROD0021:1:148.05,256.35,Amex,Shipped
ORD101026,CUST00701,2025-11-19,PROD0017:2:145.85|PROD0214:4:21.47,377.58,Visa,Delivered
ORD101027,CUST00818,2025-10-09,PROD0163:4:76.48|PROD0244:2:28.97|PROD0192:4:129.12,880.34,Visa,Delivered
ORD101028,CUST00848,2026-06-13,PROD0218:5:151.18|PROD0293:4:26.46|PROD0120:2:80.47|PROD0043:1:53.62,1076.3,Mastercard,Processing
ORD101029,CUST00689,2025-09-05,PROD0253:1:45.08,45.08,Visa,Delivered
ORD101030,CUST00384,2025-09-19,PROD0111:5:31.83|PROD0144:5:37.09|PROD0118:1:5.27|PROD0272:3:27.45,432.22,Visa,Shipped
ORD101031,CUST00069,2026-02-20,PROD0024:2:45.08,90.16,Apple Pay,Shipped
ORD101032,CUST00905,2026-02-08,PROD0033:1:50.93,50.93,Amex,Processing
ORD101033,CUST00662,2025-12-23,PROD0100:5:81.87|PROD0044:2:79.04,567.43,Mastercard,Shipped
ORD101034,CUST00647,2026-04-03,PROD0055:3:32.88,98.64,Mastercard,Delivered
ORD101035,CUST01043,2025-09-25,PROD0073:5:197.85|PROD0043:4:53.62|PROD0028:2:89.71,1383.15,Mastercard,Delayed
ORD101036,CUST00355,2026-03-09,PROD0059:3:125.94|PROD0014:2:232.45,842.72,Apple Pay,Shipped
ORD101037,CUST00740,2025-08-27,PROD0163:1:76.48,76.48,Mastercard,Delivered
ORD101038,CUST00620,2025-11-16,PROD0159:1:20.43|PROD0178:2:137.06,294.55,Store Credit,Shipped
ORD101039,CUST00409,2025-11-12,PROD0236:3:37.87,113.61,Visa,Delivered
ORD101040,CUST01126,2026-07-05,PROD0089:1:58.99,58.99,Amex,Delivered
ORD101041,CUST00869,2025-10-14,PROD0121:5:31.31,156.55,Mastercard,Out for Delivery
ORD101042,CUST00281,2025-11-28,PROD0045:4:17.66,70.64,Apple Pay,Returned
ORD101043,CUST00241,2025-08-10,PROD0042:3:241.7,725.1,Visa,Out for Delivery
ORD101044,CUST00110,2026-02-01,PROD0015:1:33.9|PROD0273:2:84.74|PROD0165:2:38.86,281.1,Store Credit,Delivered
ORD101045,CUST00623,2026-01-31,PROD0187:4:21.11,84.44,Mastercard,Shipped
ORD101046,CUST00839,2026-03-06,PROD0121:4:31.31,125.24,Apple Pay,Delivered
ORD101047,CUST00287,2026-02-20,PROD0196:5:161.82|PROD0226:2:121.6,1052.3,Amex,Returned
ORD101048,CUST00096,2025-10-22,PROD0112:4:112.59|PROD0148:1:59.66,510.02,PayPal,Delivered
ORD101049,CUST00425,2025-09-24,PROD0235:4:35.87,143.48,Apple Pay,Processing
ORD101050,CUST00745,2026-07-08,PROD0096:3:50.63,151.89,Visa,Shipped
ORD101051,CUST00818,2025-12-05,PROD0194:5:48.76,243.8,PayPal,Returned
ORD101052,CUST00063,2026-05-03,PROD0117:4:34.38,137.52,Apple Pay,Processing
ORD101053,CUST00706,2026-05-21,PROD0075:1:42.82|PROD0059:4:125.94|PROD0086:3:41.13|PROD0248:5:78.55,1062.72,Visa,Delivered
ORD101054,CUST01036,2025-10-25,PROD0081:3:27.98,83.94,Store Credit,Delivered
ORD101055,CUST00518,2026-04-01,PROD0230:5:7.64,38.2,Apple Pay,Shipped
ORD101056,CUST00267,2025-10-07,PROD0064:1:87.33,87.33,PayPal,Delivered
ORD101057,CUST00636,2026-06-18,PROD0161:1:19.26|PROD0209:4:12.86|PROD0125:2:19.13,108.96,Mastercard,Delayed
ORD101058,CUST00849,2025-09-20,PROD0157:5:160.75,803.75,PayPal,Delivered
ORD101059,CUST00027,2026-04-11,PROD0253:3:45.08,135.24,Apple Pay,Delivered
ORD101060,CUST00514,2025-11-30,PROD0270:3:25.5,76.5,Visa,Delivered
ORD101061,CUST00170,2026-04-13,PROD0216:2:7.93,15.86,Store Credit,Out for Delivery
ORD101062,CUST00314,2026-01-21,PROD0140:1:235.93,235.93,Apple Pay,Delayed
ORD101063,CUST00368,2025-09-22,PROD0094:1:136.82|PROD0097:1:10.79|PROD0208:5:29.11,293.16,Store Credit,Delivered
ORD101064,CUST01137,2025-12-05,PROD0049:3:79.17,237.51,Visa,Delivered
ORD101065,CUST00095,2026-06-28,PROD0157:5:160.75|PROD0186:5:24.16,924.55,Apple Pay,Delivered
ORD101066,CUST00873,2025-11-03,PROD0048:4:19.97,79.88,Visa,Delivered
ORD101067,CUST00719,2026-07-19,PROD0246:2:61.05,122.1,Visa,Processing
ORD101068,CUST00370,2026-01-02,PROD0088:2:38.76,77.52,Amex,Processing
ORD101069,CUST00542,2026-04-24,PROD0118:2:5.27|PROD0032:2:22.58|PROD0211:2:15.2,86.1,Amex,Delivered
ORD101070,CUST00774,2026-05-09,PROD0139:2:31.77|PROD0080:3:101.65|PROD0016:2:12.58,393.65,Amex,Processing
ORD101071,CUST00559,2026-01-03,PROD0180:1:13.81,13.81,Apple Pay,Delivered
ORD101072,CUST00288,2025-12-22,PROD0254:3:110.83,332.49,Store Credit,Delivered
ORD101073,CUST01072,2025-10-06,PROD0167:1:13.38,13.38,Store Credit,Out for Delivery
ORD101074,CUST00347,2026-01-09,PROD0093:5:119.59|PROD0296:2:70.76,739.47,Mastercard,Delivered
ORD101075,CUST00347,2025-09-15,PROD0048:5:19.97|PROD0034:2:6.64,113.13,Visa,Shipped
ORD101076,CUST00303,2026-07-09,PROD0097:3:10.79,32.37,Mastercard,Delivered
ORD101077,CUST00974,2026-04-25,PROD0131:1:11.48,11.48,Amex,Shipped
ORD101078,CUST00562,2025-11-11,PROD0012:5:54.17,270.85,Mastercard,Cancelled
ORD101079,CUST01146,2026-06-19,PROD0268:4:34.77|PROD0192:1:129.12|PROD0140:2:235.93,740.06,Store Credit,Shipped
ORD101080,CUST00964,2026-02-22,PROD0133:4:32.07,128.28,Store Credit,Delivered
ORD101081,CUST00839,2025-11-15,PROD0146:4:25.49|PROD0206:4:37.39|PROD0194:4:48.76|PROD0265:5:21.16,552.36,Store Credit,Shipped
ORD101082,CUST00888,2026-05-25,PROD0134:5:178.43,892.15,Visa,Delivered
ORD101083,CUST00719,2026-01-29,PROD0167:1:13.38,13.38,Visa,Out for Delivery
ORD101084,CUST00237,2026-07-14,PROD0146:2:25.49,50.98,Amex,Returned
ORD101085,CUST00035,2026-06-25,PROD0210:4:78.45,313.8,Store Credit,Delayed
ORD101086,CUST01149,2026-03-09,PROD0275:5:91.6,458.0,Amex,Delivered
ORD101087,CUST00493,2026-05-01,PROD0252:4:79.63,318.52,PayPal,Processing
ORD101088,CUST00617,2026-04-19,PROD0037:3:94.05|PROD0211:5:15.2|PROD0128:2:112.67|PROD0265:4:21.16,668.13,Visa,Delayed
ORD101089,CUST00174,2025-08-10,PROD0073:5:197.85|PROD0225:5:129.56,1637.05,Amex,Delivered
ORD101090,CUST00651,2026-02-07,PROD0025:4:16.49|PROD0111:3:31.83,161.45,Visa,Delivered
ORD101091,CUST00386,2025-12-09,PROD0194:2:48.76,97.52,Store Credit,Delivered
ORD101092,CUST00818,2025-08-23,PROD0113:1:29.87,29.87,Amex,Cancelled
ORD101093,CUST00644,2026-03-23,PROD0220:2:35.61,71.22,Mastercard,Out for Delivery
ORD101094,CUST01183,2026-05-09,PROD0251:4:9.74|PROD0254:3:110.83|PROD0136:5:75.27,747.8,Amex,Delivered
ORD101095,CUST00914,2026-03-22,PROD0015:4:33.9|PROD0123:4:38.34,288.96,Store Credit,Delivered
ORD101096,CUST00128,2025-09-09,PROD0228:3:11.51,34.53,Visa,Delivered
ORD101097,CUST00773,2025-08-15,PROD0024:3:45.08|PROD0293:1:26.46,161.7,Amex,Processing
ORD101098,CUST00237,2026-04-15,PROD0149:3:111.96,335.88,Store Credit,Delivered
ORD101099,CUST00267,2026-02-25,PROD0017:1:145.85,145.85,Visa,Cancelled
ORD101100,CUST00670,2026-05-18,PROD0036:2:51.6|PROD0031:3:213.56,743.88,Apple Pay,Shipped
ORD101101,CUST00178,2026-05-06,PROD0163:5:76.48,382.4,PayPal,Delivered
ORD101102,CUST00303,2025-09-15,PROD0210:5:78.45,392.25,Visa,Delivered
ORD101103,CUST00749,2026-07-27,PROD0191:3:66.03|PROD0069:4:29.63,316.61,Store Credit,Delivered
ORD101104,CUST00475,2025-07-31,PROD0295:4:56.15|PROD0096:4:50.63,427.12,Visa,Cancelled
ORD101105,CUST00891,2026-04-02,PROD0274:2:126.5|PROD0217:2:240.36,733.72,Visa,Delivered
ORD101106,CUST00213,2026-03-17,PROD0110:3:36.36|PROD0283:4:33.8|PROD0047:5:58.31,535.83,Amex,Delivered
ORD101107,CUST00519,2025-12-21,PROD0086:2:41.13,82.26,PayPal,Processing
ORD101108,CUST00891,2026-01-28,PROD0276:4:75.04|PROD0209:4:12.86|PROD0212:3:40.49|PROD0159:1:20.43,493.5,Mastercard,Delivered
ORD101109,CUST00740,2025-12-13,PROD0215:1:59.37|PROD0163:3:76.48|PROD0274:2:126.5,541.81,Store Credit,Returned
ORD101110,CUST01186,2026-06-12,PROD0296:5:70.76,353.8,Apple Pay,Delivered
ORD101111,CUST00115,2026-06-12,PROD0276:2:75.04,150.08,Visa,Returned
ORD101112,CUST01092,2025-09-01,PROD0198:2:74.76|PROD0097:5:10.79|PROD0133:2:32.07,267.61,Mastercard,Delivered
ORD101113,CUST00209,2025-10-26,PROD0161:2:19.26,38.52,Mastercard,Delivered
ORD101114,CUST00170,2026-06-23,PROD0101:1:170.06,170.06,Amex,Returned
ORD101115,CUST00446,2025-09-13,PROD0052:5:62.04|PROD0025:4:16.49,376.16,Store Credit,Delivered
ORD101116,CUST00206,2026-01-02,PROD0156:1:41.63,41.63,Apple Pay,Processing
ORD101117,CUST00202,2025-10-10,PROD0137:3:26.99,80.97,PayPal,Delivered
ORD101118,CUST00439,2025-08-07,PROD0270:2:25.5,51.0,Amex,Delivered
ORD101119,CUST01087,2026-06-19,PROD0183:4:73.54|PROD0206:5:37.39|PROD0088:5:38.76,674.91,Mastercard,Processing
ORD101120,CUST00906,2026-06-18,PROD0294:1:28.58,28.58,Visa,Processing
ORD101121,CUST00520,2025-10-09,PROD0181:2:4.29|PROD0253:2:45.08,98.74,PayPal,Shipped
ORD101122,CUST00542,2026-04-08,PROD0131:5:11.48|PROD0098:4:87.67,408.08,Mastercard,Returned
ORD101123,CUST00186,2026-06-23,PROD0076:5:22.51,112.55,PayPal,Delivered
ORD101124,CUST01028,2026-01-29,PROD0245:4:74.39|PROD0135:5:13.02|PROD0231:3:10.76,394.94,Store Credit,Delivered
ORD101125,CUST00532,2025-11-11,PROD0200:3:39.66,118.98,Amex,Shipped
ORD101126,CUST00336,2026-06-09,PROD0122:2:113.13|PROD0038:4:153.69,841.02,Visa,Out for Delivery
ORD101127,CUST00397,2026-05-10,PROD0144:4:37.09,148.36,Amex,Delayed
ORD101128,CUST00774,2025-12-08,PROD0267:5:85.78|PROD0166:2:36.87|PROD0126:5:82.81,916.69,Visa,Delivered
ORD101129,CUST00092,2025-10-03,PROD0184:4:76.1|PROD0048:4:19.97,384.28,Visa,Delivered
ORD101130,CUST00272,2025-12-07,PROD0265:4:21.16|PROD0207:3:26.58|PROD0271:4:9.6,202.78,Mastercard,Out for Delivery
ORD101131,CUST00709,2025-12-02,PROD0022:4:55.37,221.48,Store Credit,Cancelled
ORD101132,CUST00768,2025-12-29,PROD0217:4:240.36|PROD0249:4:9.97,1001.32,Store Credit,Shipped
ORD101133,CUST01177,2026-01-12,PROD0244:1:28.97|PROD0172:2:30.66|PROD0076:3:22.51,157.82,Visa,Shipped
ORD101134,CUST00447,2026-03-21,PROD0045:4:17.66|PROD0033:2:50.93|PROD0150:4:90.15|PROD0270:4:25.5,635.1,Visa,Delivered
ORD101135,CUST00532,2026-02-23,PROD0163:1:76.48,76.48,Apple Pay,Processing
ORD101136,CUST00863,2025-09-25,PROD0226:5:121.6|PROD0272:4:27.45,717.8,Apple Pay,Delivered
ORD101137,CUST00905,2026-02-17,PROD0020:3:33.7|PROD0044:5:79.04,496.3,Apple Pay,Delivered
ORD101138,CUST01165,2026-06-02,PROD0196:4:161.82,647.28,Store Credit,Shipped
ORD101139,CUST00690,2025-11-11,PROD0154:5:191.73,958.65,Amex,Delivered
ORD101140,CUST00662,2026-04-04,PROD0178:3:137.06,411.18,PayPal,Delivered
ORD101141,CUST00993,2025-12-13,PROD0207:1:26.58|PROD0071:3:156.65|PROD0254:2:110.83|PROD0070:4:207.26,1547.23,Amex,Cancelled
ORD101142,CUST00972,2025-09-22,PROD0079:3:107.7|PROD0272:4:27.45,432.9,Apple Pay,Delivered
ORD101143,CUST00245,2026-01-09,PROD0046:2:33.24,66.48,PayPal,Delivered
ORD101144,CUST00030,2025-07-31,PROD0012:4:54.17,216.68,Visa,Delayed
ORD101145,CUST00709,2026-05-19,PROD0142:1:68.42|PROD0154:3:191.73,643.61,Mastercard,Shipped
ORD101146,CUST00767,2026-04-22,PROD0126:3:82.81|PROD0265:5:21.16,354.23,PayPal,Delivered
ORD101147,CUST00363,2026-01-01,PROD0135:3:13.02|PROD0108:2:128.9,296.86,PayPal,Returned
ORD101148,CUST00006,2026-05-24,PROD0028:4:89.71,358.84,Apple Pay,Delivered
ORD101149,CUST00638,2025-10-01,PROD0025:3:16.49|PROD0057:4:37.8|PROD0064:4:87.33|PROD0171:2:115.91,781.81,Store Credit,Processing
ORD101150,CUST00493,2026-07-04,PROD0135:5:13.02,65.1,Mastercard,Delivered
ORD101151,CUST00118,2026-06-26,PROD0250:5:8.48|PROD0159:3:20.43|PROD0049:3:79.17|PROD0202:4:14.1,397.6,Apple Pay,Delivered
ORD101152,CUST00901,2026-07-10,PROD0177:5:58.87|PROD0249:3:9.97,324.26,Amex,Delayed
ORD101153,CUST01088,2025-12-11,PROD0061:4:25.67|PROD0100:2:81.87,266.42,Apple Pay,Delivered
ORD101154,CUST00826,2026-05-29,PROD0228:5:11.51|PROD0050:4:15.03|PROD0131:2:11.48|PROD0253:3:45.08,275.87,Amex,Delivered
ORD101155,CUST00764,2026-07-30,PROD0019:4:32.14|PROD0063:1:122.4,250.96,PayPal,Delivered
ORD101156,CUST00215,2026-03-11,PROD0197:5:10.66|PROD0236:3:37.87,166.91,PayPal,Shipped
ORD101157,CUST00320,2025-09-24,PROD0187:2:21.11|PROD0297:5:171.88,901.62,Store Credit,Processing
ORD101158,CUST00826,2026-07-11,PROD0102:4:10.54,42.16,Mastercard,Delivered
ORD101159,CUST00714,2026-04-29,PROD0139:1:31.77,31.77,Mastercard,Returned
ORD101160,CUST00409,2026-03-26,PROD0159:3:20.43|PROD0085:5:87.79|PROD0253:2:45.08,590.4,Apple Pay,Delivered
ORD101161,CUST00549,2026-04-22,PROD0101:2:170.06|PROD0006:3:6.78|PROD0027:4:8.85|PROD0234:3:120.92,758.62,Mastercard,Shipped
ORD101162,CUST00965,2026-05-28,PROD0035:4:186.35|PROD0073:4:197.85|PROD0260:5:135.73|PROD0268:1:34.77,2250.22,Mastercard,Delivered
ORD101163,CUST00869,2026-02-08,PROD0056:5:242.05,1210.25,Apple Pay,Delivered
ORD101164,CUST00559,2026-02-08,PROD0110:3:36.36|PROD0093:3:119.59|PROD0192:3:129.12,855.21,Visa,Cancelled
ORD101165,CUST00206,2026-07-17,PROD0176:1:106.09,106.09,PayPal,Delivered
ORD101166,CUST00076,2026-06-24,PROD0111:4:31.83,127.32,Apple Pay,Delayed
ORD101167,CUST00533,2026-02-10,PROD0085:1:87.79|PROD0015:3:33.9,189.49,Mastercard,Out for Delivery
ORD101168,CUST00565,2025-10-24,PROD0200:1:39.66,39.66,Store Credit,Delivered
ORD101169,CUST00572,2025-08-04,PROD0248:2:78.55|PROD0223:4:26.93|PROD0056:4:242.05|PROD0279:2:19.87,1272.76,Amex,Processing
ORD101170,CUST01028,2026-06-29,PROD0034:4:6.64,26.56,Visa,Delivered
ORD101171,CUST00293,2026-04-12,PROD0295:2:56.15,112.3,Apple Pay,Delivered
ORD101172,CUST00547,2026-03-26,PROD0043:4:53.62,214.48,Apple Pay,Delivered
ORD101173,CUST00860,2026-07-03,PROD0231:1:10.76|PROD0028:3:89.71|PROD0064:5:87.33|PROD0283:5:33.8,885.54,PayPal,Delivered
ORD101174,CUST00784,2025-09-28,PROD0127:2:12.52|PROD0035:3:186.35|PROD0128:2:112.67|PROD0204:4:171.38,1494.95,Mastercard,Processing
ORD101175,CUST00303,2026-05-18,PROD0013:5:24.34|PROD0282:4:114.39,579.26,Amex,Delivered
ORD101176,CUST01186,2026-06-22,PROD0210:3:78.45,235.35,Amex,Delivered
ORD101177,CUST00438,2025-09-09,PROD0046:2:33.24,66.48,Mastercard,Cancelled
ORD101178,CUST00572,2026-01-15,PROD0299:4:56.12,224.48,Visa,Shipped
ORD101179,CUST00055,2025-11-05,PROD0211:5:15.2,76.0,Visa,Delivered
ORD101180,CUST00439,2026-02-15,PROD0119:5:234.85,1174.25,Mastercard,Shipped
ORD101181,CUST00822,2026-07-06,PROD0032:1:22.58,22.58,Mastercard,Delivered
ORD101182,CUST00561,2025-11-28,PROD0116:2:9.23,18.46,PayPal,Delivered
ORD101183,CUST00619,2026-05-03,PROD0274:1:126.5,126.5,Apple Pay,Shipped
ORD101184,CUST00692,2026-01-20,PROD0084:4:98.15|PROD0248:5:78.55|PROD0027:5:8.85,829.6,Amex,Cancelled
ORD101185,CUST00613,2026-03-31,PROD0061:1:25.67,25.67,PayPal,Delivered
ORD101186,CUST00909,2026-03-01,PROD0077:5:34.86,174.3,PayPal,Shipped
ORD101187,CUST00425,2025-08-11,PROD0297:5:171.88|PROD0006:5:6.78,893.3,Apple Pay,Delivered
ORD101188,CUST00463,2026-05-31,PROD0209:1:12.86,12.86,Mastercard,Delivered
ORD101189,CUST00035,2026-03-26,PROD0106:5:116.2,581.0,PayPal,Shipped
ORD101190,CUST00910,2025-09-03,PROD0044:4:79.04|PROD0029:2:81.59,479.34,Visa,Returned
ORD101191,CUST01030,2025-11-05,PROD0124:2:57.05|PROD0027:2:8.85,131.8,Mastercard,Shipped
ORD101192,CUST00774,2026-05-15,PROD0133:5:32.07|PROD0117:3:34.38|PROD0002:2:96.62|PROD0205:2:97.84,652.41,Store Credit,Delivered
ORD101193,CUST00069,2026-04-02,PROD0025:4:16.49|PROD0017:3:145.85,503.51,Store Credit,Delivered
ORD101194,CUST01158,2026-06-18,PROD0267:3:85.78|PROD0006:2:6.78,270.9,Amex,Delivered
ORD101195,CUST00748,2026-01-16,PROD0246:5:61.05|PROD0286:5:11.4|PROD0218:4:151.18,966.97,Visa,Shipped
ORD101196,CUST01070,2026-04-02,PROD0048:5:19.97,99.85,Amex,Returned
ORD101197,CUST01064,2026-04-10,PROD0040:3:6.69,20.07,Amex,Processing
ORD101198,CUST00206,2026-02-24,PROD0058:4:90.72,362.88,Store Credit,Cancelled
ORD101199,CUST00970,2025-09-26,PROD0121:2:31.31,62.62,Store Credit,Processing
ORD101200,CUST00107,2026-03-28,PROD0166:1:36.87,36.87,Mastercard,Processing
ORD101201,CUST00079,2026-01-19,PROD0077:2:34.86|PROD0011:2:22.2,114.12,Apple Pay,Processing
ORD101202,CUST00169,2026-04-06,PROD0188:3:10.76,32.28,Amex,Delivered
ORD101203,CUST00892,2026-03-25,PROD0010:1:98.26,98.26,PayPal,Delivered
ORD101204,CUST00065,2026-02-18,PROD0274:3:126.5,379.5,Store Credit,Delivered
ORD101205,CUST00447,2026-06-24,PROD0026:1:54.92,54.92,Amex,Cancelled
ORD101206,CUST00386,2025-10-16,PROD0206:4:37.39,149.56,Apple Pay,Delivered
ORD101207,CUST00065,2025-09-22,PROD0255:2:175.96|PROD0248:1:78.55,430.47,Amex,Shipped
ORD101208,CUST00520,2026-07-25,PROD0290:4:105.75,423.0,Amex,Delayed
ORD101209,CUST00293,2026-01-21,PROD0191:3:66.03,198.09,Visa,Processing
ORD101210,CUST00636,2026-06-04,PROD0043:5:53.62|PROD0145:2:16.58,301.26,PayPal,Returned
ORD101211,CUST00628,2026-03-26,PROD0299:4:56.12|PROD0211:2:15.2|PROD0082:3:33.12,354.24,Store Credit,Shipped
ORD101212,CUST00890,2026-07-27,PROD0246:3:61.05|PROD0088:3:38.76,299.43,Amex,Delivered
ORD101213,CUST00822,2026-02-07,PROD0057:3:37.8,113.4,Apple Pay,Cancelled
ORD101214,CUST00457,2026-04-21,PROD0023:1:18.55|PROD0081:2:27.98|PROD0293:3:26.46,153.89,Apple Pay,Cancelled
ORD101215,CUST00356,2025-10-02,PROD0298:4:12.54,50.16,Apple Pay,Returned
ORD101216,CUST00128,2026-04-03,PROD0213:2:69.08,138.16,Mastercard,Delivered
ORD101217,CUST01074,2025-08-15,PROD0119:1:234.85,234.85,Visa,Shipped
ORD101218,CUST00560,2025-09-23,PROD0059:4:125.94|PROD0236:3:37.87|PROD0095:1:26.42|PROD0094:3:136.82,1054.25,Amex,Delivered
ORD101219,CUST00532,2025-11-21,PROD0169:5:47.11,235.55,Apple Pay,Shipped
ORD101220,CUST00701,2026-02-27,PROD0247:3:72.46|PROD0245:2:74.39|PROD0043:5:53.62,634.26,Mastercard,Delivered
ORD101221,CUST00281,2025-08-20,PROD0074:1:30.72|PROD0289:5:44.66,254.02,Apple Pay,Delivered
ORD101222,CUST00949,2026-04-06,PROD0167:3:13.38,40.14,Visa,Delivered
ORD101223,CUST01115,2025-12-14,PROD0116:5:9.23|PROD0101:4:170.06|PROD0157:5:160.75|PROD0119:1:234.85,1764.99,Mastercard,Delivered
ORD101224,CUST00193,2026-01-17,PROD0128:5:112.67,563.35,Mastercard,Delivered
ORD101225,CUST00552,2026-07-12,PROD0093:2:119.59,239.18,Visa,Delivered
ORD101226,CUST00035,2025-11-04,PROD0235:1:35.87|PROD0081:2:27.98,91.83,Visa,Delivered
ORD101227,CUST00670,2026-04-05,PROD0188:3:10.76|PROD0183:5:73.54,399.98,Visa,Delayed
ORD101228,CUST00613,2026-01-20,PROD0037:1:94.05,94.05,Mastercard,Shipped
ORD101229,CUST00334,2025-08-17,PROD0265:3:21.16|PROD0039:1:35.25|PROD0047:3:58.31|PROD0128:2:112.67,499.0,Amex,Processing
ORD101230,CUST00816,2025-09-03,PROD0241:3:95.92|PROD0057:4:37.8,438.96,Amex,Delayed
